Date,Open,High,Low,Close,Volume
2023-01-10,179.03,179.94,177.84,178.47,202752.0
2023-01-11,178.27,179.22,175.83,177.33,169995.0
2023-01-12,178.23,179.0,175.24,176.62,138227.0
2023-01-13,176.62,182.64,176.57,181.81,245064.0
2023-01-16,183.23,192.5,183.23,189.75,363525.0
2023-01-17,190.23,191.01,184.84,186.09,215079.0
2023-01-18,188.16,195.02,187.55,189.03,272412.0
2023-01-19,189.68,189.73,185.58,188.53,181199.0
2023-01-20,191.12,195.23,190.33,191.95,273480.0
2023-01-30,201.82,203.12,197.51,200.83,321809.0
2023-01-31,200.22,201.0,192.13,192.23,257247.0
2023-02-01,191.73,193.83,186.99,193.29,256552.0
2023-02-02,194.92,197.73,193.38,195.74,183272.0
2023-02-03,193.23,195.23,189.23,193.23,199352.0
2023-02-06,182.76,187.76,180.51,184.93,334075.0
2023-02-07,184.93,188.53,184.73,186.4,158116.0
2023-02-08,186.4,187.23,181.45,182.78,169057.0
2023-02-09,182.89,190.97,182.78,190.62,244940.0
2023-02-10,190.62,190.71,186.35,187.93,140321.0
2023-02-13,186.23,198.13,186.22,195.63,289088.0
2023-02-14,195.63,196.98,191.83,192.47,184902.0
2023-02-15,194.82,197.12,192.73,194.23,169258.0
2023-02-16,192.58,197.91,191.03,194.02,213380.0
2023-02-17,192.68,197.68,191.23,191.38,184468.0
2023-02-20,191.43,197.03,188.73,196.18,191668.0
2023-02-21,195.73,195.85,191.73,193.31,139396.0
2023-02-22,191.68,193.77,189.73,190.73,141005.0
2023-02-23,189.73,191.45,186.93,188.33,145808.0
2023-02-24,188.3,188.3,183.05,184.33,203957.0
2023-02-27,182.29,189.46,182.07,188.04,172996.0
2023-02-28,190.23,191.29,185.31,187.65,114801.0
2023-03-01,187.4,192.08,186.13,190.61,154466.0
2023-03-02,189.33,190.84,188.59,189.47,74477.0
2023-03-03,191.23,192.69,186.73,188.99,92837.0
2023-03-06,188.24,189.73,185.81,187.81,111402.0
2023-03-07,187.58,187.58,183.34,183.68,125272.0
2023-03-08,182.23,184.73,181.23,182.53,102191.0
2023-03-09,182.23,182.93,177.13,181.23,168505.0
2023-03-10,179.44,182.81,178.4,178.47,110957.0
2023-03-13,178.23,183.51,178.23,181.83,126472.0
2023-03-14,181.93,181.95,176.93,178.51,102843.0
2023-03-15,181.23,182.56,175.53,175.55,129880.0
2023-03-16,174.23,177.43,172.56,174.43,120544.0
2023-03-17,177.08,177.47,171.23,171.73,156070.0
2023-03-20,173.23,173.82,168.23,169.13,154643.0
2023-03-21,170.63,176.34,168.45,175.47,187893.0
2023-03-22,175.48,179.31,174.65,175.0,108532.0
2023-03-23,174.13,179.22,173.29,177.81,132842.0
2023-03-24,177.23,179.18,174.73,176.25,102530.0
2023-03-27,176.04,176.07,172.23,173.64,118799.0
2023-03-28,173.62,177.14,173.44,175.73,109186.0
2023-03-29,177.23,179.23,174.83,178.51,159539.0
2023-03-30,178.51,182.19,177.41,181.62,151487.0
2023-03-31,184.23,185.23,180.23,180.23,127590.0
2023-04-03,180.21,180.23,176.31,178.42,133660.0
2023-04-04,178.73,179.89,176.18,179.38,142473.0
2023-04-06,178.23,178.23,172.3,173.77,151075.0
2023-04-07,173.03,175.06,170.77,172.29,113038.0
2023-04-10,168.23,168.25,161.43,167.88,339732.0
2023-04-11,167.2,167.38,163.24,163.76,191194.0
2023-04-12,164.23,164.34,158.78,159.05,272834.0
2023-04-13,159.23,163.13,158.78,161.11,210802.0
2023-04-14,161.45,161.73,158.26,158.82,144653.0
2023-04-17,160.02,163.15,159.72,161.41,185553.0
2023-04-18,162.23,163.4,160.81,161.55,144067.0
2023-04-19,161.9,162.19,158.73,159.52,126172.0
2023-04-20,159.57,160.21,155.73,156.73,148009.0
2023-04-21,157.23,158.53,155.03,155.23,120920.0
2023-04-24,155.33,156.13,150.73,151.23,176091.0
2023-04-25,151.23,153.11,148.88,153.03,154897.0
2023-04-26,152.33,154.41,150.81,151.84,148127.0
2023-04-27,151.83,153.53,149.63,152.4,150393.0
2023-04-28,154.49,155.18,151.11,152.23,179386.0
2023-05-04,155.73,156.18,150.68,152.18,265878.0
2023-05-05,152.18,157.33,151.48,156.94,251727.0
2023-05-08,157.73,158.73,154.02,154.63,177534.0
2023-05-09,154.06,160.73,153.23,158.0,222923.0
2023-05-10,156.03,157.73,154.82,156.55,118910.0
2023-05-11,157.21,159.72,155.44,155.8,122896.0
2023-05-12,155.43,157.73,152.59,152.6,129592.0
2023-05-15,151.48,155.72,151.26,155.67,130800.0
2023-05-16,155.53,155.59,153.03,153.72,99365.0
2023-05-17,153.23,154.13,151.98,152.57,86022.0
2023-05-18,152.72,153.94,151.23,151.89,87804.0
2023-05-19,151.32,154.49,149.98,154.03,120746.0
2023-05-22,154.12,162.29,152.31,160.84,302445.0
2023-05-23,161.03,161.73,157.23,157.23,136724.0
2023-05-24,156.75,157.21,153.58,153.58,133551.0
2023-05-25,152.65,152.91,150.68,151.43,143925.0
2023-05-26,151.43,155.12,151.23,153.33,122875.0
2023-05-29,154.17,155.08,150.81,151.49,129769.0
2023-05-30,151.23,152.68,146.73,148.4,183603.0
2023-05-31,148.23,148.36,143.25,144.41,213448.0
2023-06-01,145.72,149.83,144.43,146.55,169016.0
2023-06-02,148.23,151.63,146.56,151.13,192084.0
2023-06-05,150.51,150.91,147.86,148.43,113447.0
2023-06-06,149.53,151.66,147.76,148.85,135368.0
2023-06-07,149.38,150.28,147.23,147.23,95326.0
2023-06-08,147.44,149.3,146.25,148.05,91573.0
2023-06-09,148.17,149.21,147.03,147.82,119635.0
2023-06-12,147.25,155.23,146.17,153.64,241838.0
2023-06-13,153.23,157.13,152.64,156.31,182936.0
2023-06-14,158.03,162.58,155.89,160.91,241015.0
2023-06-15,162.44,166.05,161.23,165.23,240450.0
2023-06-16,165.83,168.83,164.73,167.31,216314.0
